cust_key,customer_id,age,gender,tenure_months,credit_score,num_products,is_churned,churn_month,clv_ltv,avg_monthly_balance,avg_ticket_res_time_hrs,total_tickets,high_severity_tickets,offers_received,offers_accepted,offer_acceptance_rate,dw_start_date,dw_end_date,is_current,geography
3823,15661734,42,Male,96,608,1,0,NULL,25284.67,131690.9825,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
3825,15661821,49,Female,60,798,2,1,2024-06,15517.46,129312.17777777779,10.23,3,2,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3838,15662100,44,Female,60,850,2,0,NULL,15499.16,129159.67,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
3842,15662203,42,Female,36,579,2,0,NULL,9930.18,137919.18083333332,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
3843,15662232,42,Male,24,675,2,0,NULL,4441.03,92521.42833333334,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3847,15662263,22,Male,48,749,2,0,NULL,9087.78,94664.38625,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3850,15662337,50,Female,12,744,3,1,2024-06,3008.92,125371.47833333333,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
3860,15662532,31,Male,96,757,2,0,NULL,28835.89,150186.91083333336,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
3864,15662578,35,Male,12,679,1,0,NULL,2591.86,107994.335,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3867,15662658,34,Male,24,651,3,0,NULL,4376.84,91184.06791666667,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
3871,15662751,40,Female,0,655,1,1,2024-05,0.0,79975.35647058825,-11.62,3,1,5,1,0.2,2024-12-31,9999-12-31,1,Germany
3873,15662854,48,Male,60,681,1,0,NULL,16241.32,135344.37166666673,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
3875,15662884,58,Male,12,739,1,1,2024-07,2675.95,111497.94684210527,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Germany
3877,15662908,38,Male,84,795,1,0,NULL,20795.4,123782.16541666667,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
3881,15663161,51,Female,60,680,2,1,2024-06,17295.17,144126.4077777778,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
3882,15663164,49,Male,84,663,2,1,2024-04,19068.06,113500.3325,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
3884,15663194,40,Female,36,582,1,1,2024-06,7838.25,108864.58444444445,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
3895,15663441,40,Female,48,700,2,1,2024-06,14343.13,149407.64777777775,4.82,1,1,5,0,0.0,2024-12-31,9999-12-31,1,Germany
3896,15663446,29,Female,48,792,1,1,2024-07,10355.06,107865.21578947367,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3898,15663489,29,Female,0,633,2,0,NULL,0.0,133147.36333333334,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3900,15663650,52,Male,120,698,3,1,2024-05,25693.91,107057.96235294118,NULL,2,1,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3903,15663808,59,Female,96,666,2,0,NULL,29416.12,153208.9758333333,-7.56,5,3,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
3907,15663883,32,Male,108,850,2,0,NULL,30393.46,140710.46875,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
3909,15663888,34,Male,72,549,3,0,NULL,30444.97,211423.38625,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3912,15663933,35,Female,60,625,2,1,2024-04,10141.53,84512.74250000001,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Germany
3913,15663939,35,Male,96,523,1,0,NULL,26622.07,138656.61666666667,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3917,15664001,53,Female,96,695,1,1,2024-04,17850.74,92972.595625,NULL,1,1,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3919,15664083,37,Female,24,666,2,0,NULL,7768.8,161850.0483333333,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
3920,15664150,29,Female,108,528,2,0,NULL,36251.62,167831.56749999998,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3923,15664227,28,Male,96,506,1,0,NULL,10438.54,54367.40416666667,-3.38,3,1,3,0,0.0,2024-12-31,9999-12-31,1,Germany
3924,15664270,45,Male,72,692,4,1,2024-09,20793.34,144398.2223809524,NULL,1,1,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3925,15664311,28,Male,36,637,2,0,NULL,8605.84,119525.5595833333,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
3932,15664523,31,Female,96,696,2,0,NULL,22985.8,119717.69124999999,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
3937,15664610,48,Male,48,459,1,1,2024-07,12376.22,128918.98052631579,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
3938,15664615,30,Female,60,689,1,1,2024-01,16436.17,136968.11461538463,NULL,1,1,4,2,0.5,2024-12-31,9999-12-31,1,Germany
3943,15664734,25,Female,36,673,1,0,NULL,7534.22,104641.87583333335,13.28,2,1,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3945,15664752,39,Male,96,606,2,0,NULL,25851.81,134644.83458333332,-8.12,2,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3946,15664754,39,Male,108,640,3,1,2024-02,28801.88,133342.03785714283,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3948,15664772,28,Male,12,489,3,0,NULL,1890.13,78755.43624999998,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
3958,15665008,26,Female,96,805,2,0,NULL,8153.39,42465.58583333334,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
3964,15665087,26,Female,96,595,1,0,NULL,22856.46,119044.04375,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
3967,15665129,33,Male,12,545,2,0,NULL,3136.57,130690.55458333333,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
3970,15665168,44,Female,36,681,2,0,NULL,7789.78,108191.42583333334,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
3976,15665238,36,Male,96,745,2,0,NULL,27571.62,143602.1920833333,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
3981,15665376,35,Female,36,647,3,0,NULL,11847.98,164555.335,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
3988,15665521,18,Male,60,642,1,0,NULL,13834.49,115287.41291666665,-10.53,4,1,2,1,0.5,2024-12-31,9999-12-31,1,Germany
3998,15665766,39,Male,108,698,3,0,NULL,28274.21,130899.10625,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4001,15665790,39,Male,84,538,2,0,NULL,18246.06,108607.48166666663,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4019,15666173,32,Female,12,793,2,0,NULL,2335.9,97329.04541666668,NULL,0,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,Germany
4021,15666197,38,Female,96,430,2,0,NULL,28745.74,149717.39541666667,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
4025,15666295,50,Male,12,610,1,1,2024-08,2732.23,113842.7175,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4029,15666453,29,Female,48,611,2,0,NULL,7681.56,80016.23875,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Germany
4030,15666548,56,Female,24,466,3,1,2024-07,5221.52,108781.63789473684,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4031,15666559,23,Male,96,608,1,0,NULL,36319.83,189165.77125000002,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4039,15666884,41,Female,60,508,2,0,NULL,9731.94,81099.47541666665,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4042,15666982,38,Female,108,629,2,0,NULL,26788.46,124020.64583333333,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4056,15667424,43,Female,84,682,2,0,NULL,18533.02,110315.58041666665,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4060,15667458,28,Male,120,764,2,0,NULL,30499.91,127082.96833333332,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4063,15667476,36,Female,36,477,1,0,NULL,8643.73,120051.80249999999,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,Germany
4081,15667971,34,Female,72,592,2,0,NULL,14876.99,103312.40833333334,-20.22,1,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4085,15668058,35,Male,96,661,1,0,NULL,24058.14,125302.83333333331,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4090,15668248,62,Female,84,528,1,1,2024-02,22234.95,132350.89357142855,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4091,15668270,44,Female,60,587,3,1,2024-01,15407.1,128392.48384615385,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4106,15668594,25,Female,12,620,1,0,NULL,3365.54,140230.74916666668,-5.2057142857142855,9,3,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4113,15668774,23,Female,60,758,2,1,2024-09,14899.32,124161.01523809523,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4119,15668889,43,Female,24,665,4,1,2024-05,5609.01,116854.29647058826,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4121,15668894,41,Male,60,661,2,0,NULL,14923.73,124364.39958333335,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4127,15669064,35,Male,12,671,1,0,NULL,3426.0,142750.17958333332,-3.4499999999999997,3,1,2,1,0.5,2024-12-31,9999-12-31,1,Germany
4129,15669175,24,Male,72,479,2,0,NULL,14989.05,104090.60583333333,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4130,15669204,23,Male,48,650,1,0,NULL,8836.17,92043.39375,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4131,15669219,35,Male,36,588,1,0,NULL,7322.4,101699.93874999999,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4138,15669301,29,Female,72,778,1,1,2024-06,21684.62,150587.62500000003,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4140,15669342,35,Male,24,731,1,0,NULL,6184.83,128850.64750000002,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4142,15669411,52,Female,72,750,1,1,2024-02,15767.12,109493.90714285713,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4143,15669414,62,Male,108,486,2,1,2024-07,25483.39,117978.64105263156,NULL,1,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4144,15669490,37,Male,72,837,2,0,NULL,13658.48,94850.58916666666,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4148,15669589,68,Female,12,491,1,1,2024-06,2270.78,94615.83722222221,NULL,2,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4152,15669664,54,Male,12,574,1,1,2024-02,2481.12,103380.02214285715,-0.87,4,3,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4154,15669782,39,Male,108,820,1,1,2024-02,23765.89,110027.25071428572,NULL,3,2,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4156,15669805,31,Female,12,748,1,0,NULL,2385.89,99412.14541666665,-3.27,9,4,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4158,15669899,45,Female,84,755,2,1,2024-07,23077.93,137368.61,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4161,15669946,46,Female,24,663,2,0,NULL,6793.92,141539.94875,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4162,15669957,52,Male,108,655,2,0,NULL,31025.93,143638.5770833333,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Germany
4163,15669987,35,Female,96,728,2,1,2024-04,23264.81,121170.9075,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4164,15669994,31,Female,12,556,3,0,NULL,3120.71,130029.64374999999,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4168,15670080,29,Female,84,584,1,0,NULL,17663.51,105139.91458333335,14.115,2,2,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4172,15670205,41,Female,60,518,1,0,NULL,13335.67,111130.62291666666,2.36,4,2,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4175,15670345,33,Female,72,785,1,0,NULL,18698.64,129851.64,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4177,15670374,49,Female,12,819,4,1,2024-07,2811.31,117137.97526315786,NULL,1,1,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4183,15670528,43,Male,0,787,1,1,2024-01,0.0,134161.73307692306,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4187,15670587,25,Male,120,558,1,0,NULL,27026.21,112609.21499999998,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4188,15670602,24,Male,84,790,1,0,NULL,17704.04,105381.20499999997,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4192,15670668,29,Male,60,658,2,0,NULL,8946.6,74555.04041666667,1.73,2,1,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4194,15670738,45,Male,24,733,1,0,NULL,5544.23,115504.69750000001,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4198,15670823,42,Female,12,651,1,1,2024-01,2784.48,116019.97538461538,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4199,15670859,39,Female,84,718,3,0,NULL,15578.91,92731.58416666667,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4204,15670943,31,Male,108,778,2,0,NULL,39995.35,185163.67624999993,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4206,15671032,42,Male,0,760,2,0,NULL,0.0,78547.83041666666,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4212,15671148,33,Male,60,490,2,0,NULL,11453.2,95443.35291666666,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4215,15671209,29,Female,60,593,3,0,NULL,12279.29,102327.44291666668,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4219,15671293,37,Female,24,779,1,1,2024-07,5811.55,121073.93842105263,-5.88,1,1,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4220,15671322,30,Male,84,724,1,0,NULL,19076.18,113548.67208333332,-9.22,2,1,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4228,15671534,57,Female,72,646,1,1,2024-06,13048.43,90614.07444444444,3.1,4,2,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4234,15671630,40,Female,12,796,1,0,NULL,2449.45,102060.53541666664,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4235,15671655,31,Male,84,763,2,1,2024-09,24577.38,146293.919047619,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4245,15671934,39,Male,24,552,1,0,NULL,6396.68,133264.12208333335,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4251,15672027,33,Female,120,717,2,0,NULL,24810.99,103379.14375000003,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4253,15672056,43,Male,24,710,3,1,2024-06,6573.93,136956.94277777776,-19.42,2,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4255,15672091,32,Female,24,786,2,0,NULL,4907.9,102247.86375,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4260,15672152,37,Male,108,850,1,1,2024-04,26375.93,122110.78125000001,NULL,1,1,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4265,15672246,43,Male,24,686,1,0,NULL,6532.58,136095.47291666668,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
4273,15672447,40,Male,84,657,1,1,2024-02,16890.57,100539.08571428571,3.8024999999999998,10,5,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4277,15672516,51,Male,84,541,2,0,NULL,14663.73,87284.10333333332,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4286,15672754,42,Male,36,498,1,1,2024-08,11054.11,153529.316,17.25,2,1,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,Germany
4291,15672875,32,Male,96,584,1,0,NULL,7706.36,40137.29624999999,NULL,1,1,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4302,15673074,30,Female,72,527,1,0,NULL,18373.33,127592.59833333333,14.03,5,3,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4304,15673180,18,Female,24,727,2,0,NULL,4444.56,92595.04166666664,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4306,15673238,59,Female,96,517,3,1,2024-03,29582.72,154076.64800000002,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4307,15673333,52,Male,96,698,1,0,NULL,18245.56,95028.96083333333,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4309,15673367,33,Male,72,587,1,0,NULL,18961.35,131676.04291666666,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4316,15673578,40,Female,84,611,1,0,NULL,21855.51,130092.30166666668,NULL,1,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4323,15673790,45,Male,84,498,1,0,NULL,18488.61,110051.27374999998,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
4328,15673908,42,Female,72,602,1,0,NULL,23096.88,160394.98083333333,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4330,15673971,44,Female,72,655,1,1,2024-05,21114.69,146629.78294117647,-10.9,1,1,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4336,15674149,36,Male,36,599,2,0,NULL,9408.8,130677.84416666663,NULL,0,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,Germany
4337,15674156,69,Male,36,810,1,0,NULL,1986.62,27591.95583333333,NULL,4,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4338,15674179,34,Male,84,513,1,0,NULL,9807.73,58379.32875000001,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4342,15674331,30,Male,84,576,2,0,NULL,23241.11,138339.91416666665,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4346,15674433,28,Female,24,636,1,0,NULL,5477.08,114105.90416666669,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4350,15674551,40,Male,84,535,1,1,2024-05,18473.51,109961.38647058826,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Germany
4353,15674620,37,Female,96,679,2,0,NULL,14660.24,76355.40999999999,NULL,1,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
4356,15674678,43,Female,108,731,1,1,2024-07,17225.15,79746.08736842104,-10.53,4,1,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4357,15674720,37,Female,84,691,2,1,2024-08,20210.41,120300.06650000003,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4361,15674811,29,Male,36,739,2,0,NULL,4205.51,58409.927083333336,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Germany
4371,15674950,39,Male,48,544,3,0,NULL,13874.01,144520.91041666668,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4375,15675185,48,Female,24,697,2,0,NULL,5073.65,105700.97291666667,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4383,15675337,34,Female,60,395,2,1,2024-09,12571.43,104761.90428571428,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4391,15675522,30,Female,108,628,3,0,NULL,28453.35,131728.49499999997,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4392,15675585,25,Female,0,416,2,0,NULL,0.0,101777.49500000001,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4399,15675794,47,Male,108,645,1,1,2024-07,32293.58,149507.30000000002,NULL,1,1,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4403,15675896,42,Female,84,680,1,1,2024-01,17199.0,102375.02384615387,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4404,15675926,34,Male,84,655,1,1,2024-01,20132.49,119836.27076923079,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4417,15676513,35,Male,96,601,1,0,NULL,13665.08,71172.28083333332,NULL,3,1,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4429,15676895,39,Female,72,547,4,1,2024-07,10735.01,74548.70052631579,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4432,15676958,34,Male,60,765,1,0,NULL,10113.23,84276.90083333333,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4435,15677049,25,Female,84,595,2,0,NULL,18209.67,108390.86666666665,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4439,15677105,46,Female,48,706,2,1,2024-08,10218.12,106438.74849999999,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4443,15677135,61,Male,96,520,2,0,NULL,25038.61,130409.43041666667,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,Germany
4454,15677307,40,Female,72,684,1,0,NULL,19711.34,136884.3183333334,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4455,15677310,62,Male,60,761,1,1,2024-05,11598.59,96654.91411764704,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4457,15677324,73,Male,108,683,1,0,NULL,27819.71,128794.96208333329,-4.43,2,1,2,1,0.5,2024-12-31,9999-12-31,1,Germany
4458,15677336,57,Male,12,557,1,1,2024-08,2853.15,118881.34900000002,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4459,15677369,37,Female,48,554,1,0,NULL,5614.62,58485.67291666666,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4463,15677387,33,Female,120,749,2,0,NULL,18177.8,75740.85291666667,4.02,3,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4470,15677586,32,Female,36,587,3,0,NULL,8901.98,123638.62624999999,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4471,15677610,41,Female,96,511,1,0,NULL,29344.77,152837.3341666667,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4473,15677764,74,Female,12,461,2,0,NULL,4418.88,184119.96541666662,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4476,15677796,47,Male,108,766,1,1,2024-01,28246.59,130771.2623076923,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4482,15677921,60,Male,108,720,2,1,2024-03,25265.37,116969.31933333332,NULL,2,1,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4484,15677955,33,Male,12,757,1,0,NULL,3013.25,125552.13000000005,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4502,15678427,27,Female,24,696,2,0,NULL,4764.44,99259.24958333332,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4510,15678727,45,Male,48,770,2,1,2024-02,10204.78,106299.81071428572,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4512,15678882,37,Male,36,540,2,0,NULL,9352.6,129897.17624999997,13.93,2,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4513,15678886,38,Male,84,679,2,0,NULL,18844.8,112171.40416666666,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4516,15678944,32,Female,72,655,1,1,2024-09,18728.02,130055.6761904762,0.92,1,1,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4519,15679048,41,Male,24,558,1,0,NULL,5985.26,124693.00083333334,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4520,15679062,47,Female,120,734,2,0,NULL,21641.84,90174.33875000004,-0.08,5,3,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4525,15679249,57,Female,48,351,2,1,2024-03,15255.18,158908.13333333336,14.97,3,2,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4535,15679453,39,Female,96,614,1,1,2024-09,25087.17,130662.36238095237,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4547,15679733,40,Male,24,796,1,0,NULL,5595.74,116577.89708333333,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4556,15679818,67,Male,84,636,1,1,2024-06,22696.9,135100.62055555556,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,Germany
4561,15679963,43,Male,96,737,2,0,NULL,18236.68,94982.69041666668,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4568,15680112,35,Female,84,473,1,0,NULL,22562.13,134298.42124999998,NULL,0,0,5,2,0.4,2024-12-31,9999-12-31,1,Germany
4572,15680201,24,Male,60,627,2,1,2024-02,11987.26,99893.84714285715,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4574,15680234,27,Male,24,667,1,0,NULL,6680.25,139171.85624999998,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,Germany
4583,15680430,49,Female,48,601,2,0,NULL,9492.91,98884.51958333334,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4585,15680449,44,Female,24,431,1,1,2024-06,6781.09,141272.81055555554,-2.233333333333333,5,2,4,1,0.25,2024-12-31,9999-12-31,1,Germany
4586,15680517,34,Female,84,769,1,1,2024-01,22695.46,135092.0069230769,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4588,15680597,38,Male,12,784,2,0,NULL,3261.88,135911.46375000005,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4594,15680706,48,Male,48,537,1,1,2024-06,12691.94,132207.72277777776,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4596,15680736,72,Female,72,597,1,0,NULL,18389.65,127705.86916666664,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,Germany
4598,15680767,64,Female,120,717,2,0,NULL,23847.21,99363.36708333336,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4607,15680970,41,Female,24,611,1,0,NULL,5492.2,114420.80166666664,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,Germany
4610,15681026,33,Female,108,795,2,1,2024-02,23098.63,106938.10214285715,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,Germany
4626,15681402,61,Female,12,763,2,0,NULL,1560.52,65021.85541666666,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,Germany
4627,15681410,36,Female,72,813,2,1,2024-02,13529.1,93952.05714285713,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,Germany
4628,15681439,25,Male,120,775,3,0,NULL,14445.84,60191.010833333334,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
4629,15681446,37,Female,108,636,1,0,NULL,33835.35,156645.11875000002,NULL,2,0,4,0,0.0,2024-12-31,9999-12-31,1,Germany
